128695;Saverio Barbaro;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128696;Michele Arcangelo Langella;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128697;Alberto Adalgisio Bosello;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128698;Tony Chike Zeffirelli;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128699;Alessandrina Nania;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128700;Silvana Andreina Grimani;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128701;Amintore Lepri;0;Cavalieri d'Argento;Argento e Blu;
128702;Urania Giulia Rosina Scilipoti Isgro';0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128703;Michelino Pedrini;0;Cavalieri d'Argento;Argento e Blu;
128704;Elidio Floris;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128705;Rosetta Enza Camo;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128706;Carla Carloni;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128707;Corrado Lorefice;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128708;Erica Migone;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128709;Gerardo Tirelli;0;Gatti Neri;Nero e Viola;
128710;Cecilia Corbetta;0;Pinguini Polari;Bianco e Nero;
128711;Iunio Valerio Scarpetti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128712;Agnese Zeffirelli;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128713;Maria Claudia Berutti;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128714;Alberto Pietro Maria Scalfarotto;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128715;Livia Crimi;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128716;Daisy Pacifico;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128717;Rosaria Milana;0;Ippopotami Viola;Viola e Oro;
128718;Gian Guido Morgoni;0;Pavoni Reali;Oro e Viola;Ali Reali
128719;Teresa Mancuso;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128720;Michelina Porcari;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128721;Danilo Grillotti;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128722;Ricardo Antonio Pasquali;0;Pinguini Polari;Bianco e Nero;
128723;Gerardo Piglionica;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128724;Oscar Luigi Degennaro;0;Pinguini Polari;Bianco e Nero;
128725;Beatrice Battista;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128726;Sabrina Gambini;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128727;Angela Marcora;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128728;Massimo Romeo;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128729;Tarcisio Ognibene;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128730;Ersilia Fiorillo;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128731;Renato Guerino Benedetti Valentini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128732;Vanna Bettamio;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128733;Gaetano Antonio Pinggera;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128734;Dolores Palumbo;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128735;Altero La Marca;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128736;Giuseppe Maria Salvato;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128737;Michelino Meluzzi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128738;Valerio Digilio;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128739;Karl Briziarelli;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128740;Michela Viceconte;0;Pinguini Polari;Bianco e Nero;
128741;Giuliomaria Sangalli;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128742;Antonio Franco Castagnetti;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128743;Francesca Maria Carella;0;Gatti Neri;Nero e Viola;
128744;Bianca Maria Fattori;0;Orsi Polari;Bianco e Blu;
128745;Mattia Gelmini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128746;Giovanbattista Gabana;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128747;Emilio Paolo Lauro;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128748;Tancredi Giorgianni;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128749;Umberto Occhipinti;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128750;Elena Bottici;0;Delfini Argentati;Argento e Nero;Onde Argentate
128751;Manfred Fleres;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128752;Vincenzo Maria Stradiotto;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128753;Manfred Micele;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128754;Lucia Mazzatorta;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128755;Saverio Garavini;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128756;Tullio Maconi;0;Aquile Reali;Blu e Oro;Reali del Cielo
128757;Gisella Bugnano;0;Pinguini Polari;Bianco e Nero;
128758;Sergio Reccia;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128759;Marinella De Pietro;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128760;Gianvittorio Carpi;0;Pavoni Reali;Oro e Viola;Ali Reali
128761;Corrado Franco;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128762;Maria Paola Brunale;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128763;Fosco Ruotolo;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128764;Fabio Lauria;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128765;Sandro Tomaselli;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128766;Gelsomina Granaiola;0;Aquile Reali;Blu e Oro;Reali del Cielo
128767;Guido Rotondo;0;Cavalieri d'Argento;Argento e Blu;
128768;Ludovico Evangelista;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128769;Ada Gubert;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128770;Bruno Campus;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128771;Hans Micheloni;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128772;Vittoria Bencini;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128773;Antonio Malpezzi;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128774;Gaetano Flammia;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128775;Norberto Perrone;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128776;Costanzo Cervellini;0;Aquile Reali;Blu e Oro;Reali del Cielo
128777;Bernabo' Crescenzio;0;Pavoni Reali;Oro e Viola;Ali Reali
128778;Isabella Campagna;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128779;Rosanna Coletti;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128780;Simonetta Ayala;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128781;Assuntela Mussolini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128782;Angelo Bucciero;0;Gatti Neri;Nero e Viola;
128783;Giulio Losurdo;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128784;Marco Nespoli;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128785;Rosario Magnalbo';0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128786;Romano Pesco;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128787;Rosario Coronella;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128788;Vincenzo Maria Monacelli;0;Ippopotami Viola;Viola e Oro;
128789;Antonio Gianfranco Follini;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128790;Tilde Trentacoste;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128791;Sebastiano Mennuni;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128792;Renato Rescaglio;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128793;Francesco Paolo Rotondo;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128794;Mario Perrone;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128795;Dario Tosato;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128796;Aurelio Giuseppe Grassi;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128797;Enzo Giorgio Secondo Lomuti;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128798;Eugenio Mario Aiello;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128799;Mauro Antonio Donato D'ali';0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128800;Daniele Sigismondi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128801;Giuseppe Maria Chiurazzi;0;Orsi Polari;Bianco e Blu;
128802;Rossella Piccoli;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128803;Hans Co';0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128804;Rosa Maria Tesei;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128805;Danila Pastore;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128806;Tana Bellini;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128807;Salvatore Tito Galardi;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128808;Daniela Silvestri;0;Aquile Reali;Blu e Oro;Reali del Cielo
128809;Aldo Minniti;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128810;Lavinia Staniscia;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128811;Pamela Giacoma Giovanna Di Piazza;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128812;Franca Pittella;0;Pinguini Polari;Bianco e Nero;
128813;Bianca Laura Davico;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128814;Silvio Emilio Bocca;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128815;Alan Bosi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128816;Renato Guerino Fenu;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128817;Nicolo' Melchiorre;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128818;Gilberto Sarro;0;Aquile Reali;Blu e Oro;Reali del Cielo
128819;Giovanni Modena;0;Gatti Neri;Nero e Viola;
128820;Filippo Maria Lotito;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128821;Erika Enriques;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128822;Angelo Maria Maiorino;0;Ippopotami Viola;Viola e Oro;
128823;Bartolomeo Ceroni;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128824;Rocco Vito Tabladini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128825;Carlo Favero;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128826;Marinella Del Vecchio;0;Orsi Polari;Bianco e Blu;
128827;Loredana Cottarelli;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128828;Benedetto Cucca;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128829;Benedetto Forcieri;0;Orsi Polari;Bianco e Blu;
128830;Costantino Boccia;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128831;Giorgio Biondi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128832;Aurora Donise;0;Cavalieri d'Argento;Argento e Blu;
128833;Rosellina Astore;0;Cavalieri d'Argento;Argento e Blu;
128834;Anna Cinzia Follini;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128835;Dario Serena;0;Ippopotami Viola;Viola e Oro;
128836;Giuliomaria Bonifazi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128837;Aleandro Mineo;0;Cavalieri d'Argento;Argento e Blu;
128838;Aniello Provera;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128839;Dario Meduri;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128840;Cristina Vita;0;Ippopotami Viola;Viola e Oro;
128841;Rosaria Maffoni;0;Pavoni Reali;Oro e Viola;Ali Reali
128842;Fabrizio Maconi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128843;Luis Alberto Iannuzzi;0;Aquile Reali;Blu e Oro;Reali del Cielo
128844;Egidio Luigi Chiti;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128845;Giuliomaria Aracri;0;Ippopotami Viola;Viola e Oro;
128846;Antonino Vitali;0;Cavalieri d'Argento;Argento e Blu;
128847;Salvo Cortiana;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128848;Manfred Berardi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128849;Giusy Formisano;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128850;Enrico Vetrella;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128851;Urania Giulia Rosina Milio;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128852;Lara Malentacchi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128853;Antonio Salvatore Serafini;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128854;Elidio Marcenaro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128855;Vasco Licastro Scardino;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128856;Nedo Lorenzo Viespoli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128857;Aldo Cortiana;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128858;Franca Stiffoni;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128859;Flavio Camerini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128860;William Cesaro;0;Gatti Neri;Nero e Viola;
128861;Felice D'alfonso;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128862;Matteo Di Giacomo;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128863;Aurelio Giuseppe Zanoni;0;Pinguini Polari;Bianco e Nero;
128864;Agazio Minzolini;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128865;Camilla Pieroni;0;Pavoni Reali;Oro e Viola;Ali Reali
128866;Cataldo Libe';0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128867;Loredana Montalbano;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128868;Gianluca Consolo;0;Ippopotami Viola;Viola e Oro;
128869;Luca Pasinato;0;Aquile Reali;Blu e Oro;Reali del Cielo
128870;Cristina Bitonci;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128871;Pamela Giacoma Giovanna Bonatesta;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128872;Celestino Laus;0;Aquile Reali;Blu e Oro;Reali del Cielo
128873;Linda Dal Mas;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128874;Antonino Campus;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128875;Michele Pisani;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128876;Euprepio Gruosso;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128877;Gian Marco Buemi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128878;Ivo Filograna;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128879;Cristiano Roilo;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128880;Patrizio Giacomo Bonfietti;0;Orsi Polari;Bianco e Blu;
128881;Fausto Casini;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128882;Emilio Cirinna';0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128883;Simone Patton;0;Aquile Reali;Blu e Oro;Reali del Cielo
128884;Magda Paroli;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128885;Mauro Speroni;0;Ippopotami Viola;Viola e Oro;
128886;Cristiano Caprili;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128887;Antonio Franco Caponi;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128888;Pietro Sacconi;0;Delfini Argentati;Argento e Nero;Onde Argentate
128889;Marina Cazzaro;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128890;Meinhard Bastico;0;Pinguini Polari;Bianco e Nero;
128891;Tamara Modica;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128892;Vincenzo Ruggero Zanone;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128893;Ettore Antonio Esposito;0;Aquile Reali;Blu e Oro;Reali del Cielo
128894;Anna Rita Fusillo;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128895;Sante Puppato;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128896;Vincenza Molinari;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128897;Filadelfio Guido Zizza;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128898;Raffaella Serra;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128899;Maria Grazia Laforgia;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128900;Cosimo Budin;0;Rinoceronti Blu;Verde e Argento;Rino Blu
128901;Manuela Squarcialupi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128902;Maria Alessandra De Lucia;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128903;Vito Fede;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128904;Oscar Luigi Repetti;0;Orsi Polari;Bianco e Blu;
128905;Orietta Boccia;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128906;Stefania Gabriella Anastasia Cuffaro;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128907;Albert Monti;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128908;Donato Tommaso Peruzzotti;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128909;Fosco Toffanin;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
128910;Ciro Visentin;0;Cavalieri d'Argento;Argento e Blu;
128911;Donatella Pucciarelli;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128912;Aniello Dato;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128913;Alessandro Maninetti;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128914;Adolfo Caliendo;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128915;Alberto Adalgisio Baldassarri;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128916;Saverio Salvatore Maninetti;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128917;Ylenia Camusso;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128918;Antonino Scarpinato;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128919;Doriano Lai;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128920;Gianmarco Randazzo;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128921;Sergio Baccini;0;Pinguini Polari;Bianco e Nero;
128922;Gabriele Stiffoni;0;Orsi Polari;Bianco e Blu;
128923;Cataldo Biscardini;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128924;Tony Chike Murelli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128925;Dafne Fantola;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128926;Maria Paola Crema;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128927;Sabrina Campagna;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128928;Emilio Li Gotti;0;Orsi Polari;Bianco e Blu;
128929;Gianvittorio Dini;0;Ippopotami Viola;Viola e Oro;
128930;Gaetano Steger;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128931;Ortensio Vescovi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128932;Beatrice Ciriani;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128933;Lionello Marco Bonfrisco;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128934;Daniele Gaetano Ucchielli;0;Aquile Reali;Blu e Oro;Reali del Cielo
128935;Loredana Longhi;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128936;Corrado Negri;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128937;Natale Maria Alfonso Demasi;0;Cavalieri d'Argento;Argento e Blu;
128938;Niccolo' Pisa;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
128939;Olimpia Minzolini;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128940;Antonio Stefano Emprin Gilardini;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128941;Rossana Vaccari;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128942;Carmelo Peruzzotti;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128943;Giacomo Zanoni;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128944;Maria Paola Biasco;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128945;Esterino Battistoni;0;Delfini Argentati;Argento e Nero;Onde Argentate
128946;Pamela Giacoma Giovanna Auddino;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128947;Vittoria Francesca Maria Russo Spena;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128948;Giusy Fosson;0;Pavoni Reali;Oro e Viola;Ali Reali
128949;Willer Silvestroni;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128950;Etelwardo Eufemi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128951;Nuccio Germana';0;Aquile Reali;Blu e Oro;Reali del Cielo
128952;Margherita Pavanelli;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128953;Annamaria Conte;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
128954;Romano Sartori;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128955;Jonny Toninelli;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128956;Armin Saia;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128957;Manuela Mantovano;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
128958;Raffaella Fiormaria Conzatti;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128959;Franca Coltorti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128960;Bernabo' Mainardi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128961;Meinhard Caridi;0;Gatti Neri;Nero e Viola;
128962;Giampaolo Ventucci;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128963;Graziano Auddino;0;Aquile Blu;Blu e Bianco;Aquile Volanti
128964;Pietro Donise;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128965;Nino Caruso;0;Ippopotami Viola;Viola e Oro;
128966;Ivo Passigli;0;Ippopotami Viola;Viola e Oro;
128967;Gavino Zanettin;0;Aquile Reali;Blu e Oro;Reali del Cielo
128968;Corradino Garraffa;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128969;Primo Pessina;0;Orsi Polari;Bianco e Blu;
128970;Gavino Taricco;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
128971;Domenico Pagano;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
128972;Silvano Milo;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128973;Silvia De Carlo;0;Pavoni Reali;Oro e Viola;Ali Reali
128974;Christian Vernetti;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
128975;Lara Vicini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128976;Antonio Stefano Vanin;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128977;Maria Ida Rando;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
128978;Enrico Piglionica;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
128979;Tony Chike Sudano;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128980;Tatjana Puglisi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
128981;Valentino Liuzzi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
128982;Augusto Causin;0;Cavalieri d'Argento;Argento e Blu;
128983;Maria Paola De Falco;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
128984;Esterino Massidda;0;Gatti Neri;Nero e Viola;
128985;Vladimiro Pagliari;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
128986;Cristiano Cattaneo;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
128987;Fausto Dal Mas;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128988;Mariano Perosino;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
128989;Tomaso Adduce;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128990;Valentino Di Orio;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128991;Riccardo Mungari;0;Ippopotami Viola;Viola e Oro;
128992;Albertina Mascitelli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128993;Mariapia Ricciardi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
128994;Maria Antonietta Zanda;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128995;Nunzia Iovene;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
128996;Giuseppe Francesco Maria Vanin;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
128997;Gian Pietro Stradiotto;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
128998;Gianrico Ladu;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
128999;Iunio Valerio D'apuzzo;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129000;Agazio Campagna;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
129001;Luciana Marcheschi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
129002;Rosario Giorgio Strano;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
129003;Furio Forte;0;Aquile Reali;Blu e Oro;Reali del Cielo
129004;Felicia Pollastri;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
129005;Urania Giulia Rosina Musumeci;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
129006;Angelo Michele Ferrari;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
129007;Susy Astore;0;Delfini Argentati;Argento e Nero;Onde Argentate
129008;Roberto Baldini;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
129009;Margherita Vallardi;0;Pavoni Reali;Oro e Viola;Ali Reali
129010;Silvestro Giaretta;0;Aquile Reali;Blu e Oro;Reali del Cielo
129011;Gianni Di Piazza;0;Rinoceronti Blu;Verde e Argento;Rino Blu
129012;Cesarino Scalia;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
129013;Renato Cario;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
129014;Santo Cusimano;0;Gatti Neri;Nero e Viola;
129015;Stanislao Alessandro Iannone;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
